net_profit_to_total_assets,total_liabilities_to_total_assets,working_capital_to_total_assets,current_assets_to_shortterm_liabilities,cash_flow_to_operating_expenses,retained_earnings_to_total_assets,ebit_to_total_assets,equity_to_total_liabilities,sales_to_total_assets,equity_to_total_assets,gross_profit_plus_other_to_total_assets,gross_profit_to_shortterm_liabilities,gross_profit_plus_dep_to_sales,gross_profit_plus_interest_to_total_assets,liabilities_to_gross_profit_dep,gross_profit_dep_to_total_liabilities,total_assets_to_total_liabilities,gross_profit_to_total_assets,gross_profit_to_sales,inventory_to_sales_days,sales_growth,operating_profit_to_total_assets,net_profit_to_sales,gross_profit_3yr_to_total_assets,equity_minus_capital_to_total_assets,net_profit_dep_to_total_liabilities,operating_profit_to_financial_expenses,working_capital_to_fixed_assets,log_total_assets,liabilities_minus_cash_to_sales,gross_profit_plus_interest_to_sales,current_liabilities_to_cogs_days,operating_expenses_to_shortterm_liabilities,operating_expenses_to_total_liabilities,profit_on_sales_to_total_assets,total_sales_to_total_assets,current_assets_minus_inventory_to_longterm_liabilities,constant_capital_to_total_assets,profit_on_sales_to_sales,current_assets_minus_inventory_receivables_to_shortterm_liabilities,liabilities_to_operating_profit_dep,operating_profit_to_sales,receivables_inventory_turnover_days,receivables_to_sales_days,net_profit_to_inventory,current_assets_minus_inventory_to_shortterm_liabilities,inventory_to_cogs_days,ebitda_to_total_assets,ebitda_to_sales,current_assets_to_total_liabilities,shortterm_liabilities_to_total_assets,shortterm_liabilities_to_cogs_days,equity_to_fixed_assets,constant_capital_to_fixed_assets,working_capital,sales_minus_cogs_to_sales,current_minus_inventory_minus_stli_to_salesminusprofitminusdep,total_costs_to_total_sales,longterm_liabilities_to_equity,sales_to_inventory,sales_to_receivables,shortterm_liabilities_to_sales_days,sales_to_shortterm_liabilities,sales_to_fixed_assets,bankrupt
0.044657,0.55498,-0.10754,0.74728,-130.53,0.20641,0.045073,0.78929,1.1652,0.43804,0.045073,0.10592,0.14717,0.045073,1590.2,0.22953,1.8019,0.045073,0.052073,55.417,0.94302,0.10989,0.051592,0.20709,0.43804,0.22878,1.4792,-0.15768,5.6514,0.62703,0.052073,209.07,1.7458,0.198,0.10989,0.87346,1.4412,0.5675,0.12695,0.030052,0.094933,0.12695,128.7,73.281,0.33981,0.43845,64.569,0.027573,0.031855,0.57297,0.42553,0.5728,0.64228,0.8321,-48188.0,0.14174,0.10195,0.85826,0.29553,6.5864,4.9808,179.44,2.0341,1.2692,0
0.10594,0.28247,0.42974,2.8311,43.868,0.27674,0.15465,2.38,1.0998,0.67228,0.15465,0.65897,0.08842,0.15465,531.13,0.68722,3.5402,0.15465,0.070443,30.633,1.3472,0.16979,0.048254,0.41034,0.67228,0.51476,0.85058,1.2806,4.3627,-0.0064545,0.070443,42.913,8.5056,0.60108,0.16979,2.206,10.049,0.72006,0.077338,1.2941,0.04438,0.077338,59.973,29.341,0.57496,2.0461,33.69,0.13032,0.059361,2.3522,0.23469,0.11757,2.0034,2.1458,9906.0,0.090759,0.15758,0.90924,0.07108,11.915,12.44,39.018,9.3547,6.5423,0
0.001437,0.72969,0.086107,1.1197,-43.325,0.0060289,0.0010324,0.27649,1.0028,0.20175,0.0010324,0.0014346,0.018744,0.0010324,9641.7,0.037857,1.3704,0.0010324,0.00070051,59.691,1.2841,0.02294,0.0009751,0.0057181,0.20175,0.038411,0.15609,0.44317,5.8539,0.49189,0.00070051,178.71,2.0424,0.031438,0.02294,1.5005,55.918,0.21185,0.015566,0.032726,0.48434,0.015566,193.72,134.03,0.0059626,0.78474,59.855,-0.0036514,-0.0024777,1.1042,0.71959,0.48962,1.0384,1.0903,61515.0,0.0027444,0.0071228,0.99726,0.050055,6.1149,2.7234,178.22,2.048,7.5848,0
-0.67923,1.3479,-0.66822,0.41386,-158.3,-0.7922,-0.67923,-0.35606,0.83509,-0.47995,-0.67923,-0.5958,-0.34371,-0.67923,-764.86,-0.47721,0.74187,-0.67923,-0.36294,58.234,1.2404,-0.54057,-0.36294,-0.7922,-0.47995,-0.47721,-2.4121,-1.2651,4.1007,0.71134,-0.36294,185.68,1.9658,-0.40103,-0.54057,1.874,0.83313,-0.27203,-0.28885,0.017113,-0.087824,-0.28885,88.213,29.979,-2.2748,0.15195,48.63,-0.57654,-0.30807,0.35002,1.14,0.5087,-0.90867,-0.51503,-8426.0,-0.19747,1.4152,1.1975,-0.43321,6.2679,12.175,222.34,1.6416,3.5432,0
-0.03277,0.79398,-0.074124,0.88978,-59.966,0.02857,-0.038259,0.19445,1.0256,0.15439,-0.038259,-0.056889,0.0065235,-0.038259,23494.0,0.015536,1.2595,-0.038259,-0.020233,43.154,1.0315,0.053539,-0.01733,0.047068,0.15439,0.022449,0.2904,-0.18457,4.3508,0.41166,-0.020233,133.14,2.7415,0.067432,0.053539,1.906,3.0859,0.27585,0.028314,0.024622,0.25067,0.028314,112.31,69.156,-0.14658,0.55735,44.26,0.0029452,0.0015576,0.75366,0.67251,0.36477,0.38442,0.68686,-1662.6,0.024977,-0.21226,0.97502,0.78675,8.458,5.2779,129.82,2.8117,4.7083,0
0.10828,0.20734,0.45303,3.4206,-2.1988,0.292,0.13441,3.809,1.0549,0.78977,0.13441,0.71816,0.072943,0.13441,442.99,0.82395,4.8229,0.13441,0.057388,71.967,0.73313,0.12133,0.046231,0.36409,0.78977,0.69792,0.54646,1.2591,4.1013,0.057982,0.057388,30.769,11.863,0.58514,0.12133,2.3695,8.838,0.80995,0.051802,0.40671,0.043211,0.051802,87.906,15.939,0.23447,0.95318,75.919,0.084895,0.036247,3.0876,0.18716,0.084298,2.195,2.2511,5720.9,0.052052,0.1371,0.94795,0.025558,5.0718,22.9,29.167,12.514,6.5094,0
-0.025415,0.85407,-0.088937,0.88186,-65.083,0.5272,-0.015234,0.14846,1.0464,0.1268,-0.015234,-0.020236,0.03306,-0.015234,4378.8,0.083357,1.1709,-0.015234,-0.0070743,37.38,0.8599,0.091336,-0.011802,0.67806,0.1268,0.071436,0.44383,-0.26461,4.2167,0.38494,-0.0070743,133.53,2.7336,0.10694,0.091336,2.185,4.3792,0.22804,0.042414,0.095737,0.15796,0.042414,100.31,62.931,-0.11524,0.58892,39.116,0.0049096,0.0022799,0.77733,0.75283,0.36582,0.37725,0.67846,-1465.0,0.044365,-0.20044,0.95563,0.79844,9.7645,5.8,127.6,2.8605,6.4069,0
0.11249,0.33625,0.16434,1.4947,3.9257,0.46265,0.14752,1.9509,1.0924,0.65597,0.14752,0.44406,0.081547,0.14752,706.84,0.51638,2.974,0.14752,0.069284,24.382,1.0878,0.18281,0.052829,0.58384,0.65597,0.41219,0.93795,0.32643,4.435,0.10543,0.069284,62.212,5.867,0.54369,0.18281,2.142,87.709,0.66001,0.085859,0.33982,0.052912,0.085859,65.768,41.386,0.79086,1.0665,26.636,0.1567,0.073596,1.4767,0.33221,0.17044,1.3029,1.311,4475.0,0.084617,0.17148,0.91538,0.0061583,14.97,8.8194,56.948,6.4094,4.2293,0
0.15433,0.38016,0.23983,2.0081,50.502,0.43038,0.18589,1.6191,1.2645,0.61554,0.18589,0.78132,0.23682,0.18589,558.05,0.65406,2.6305,0.18589,0.17704,30.699,1.0287,0.20616,0.14699,0.51904,0.61554,0.57105,2.4829,0.45923,4.8307,0.18601,0.17704,104.58,3.49,0.5423,0.20616,1.0554,2.7377,0.75778,0.19636,0.96134,0.046476,0.19636,86.573,55.874,1.7476,1.6369,38.819,0.1434,0.13658,1.2567,0.23791,0.28653,1.1786,1.451,16242.0,0.20918,0.25072,0.79082,0.2311,11.89,6.5326,82.708,4.4131,2.0104,0
0.071076,0.76435,-0.06922,0.90924,-33.538,0.16313,0.093129,0.30226,1.0417,0.23103,0.093129,0.12211,0.039432,0.093129,2204.8,0.16554,1.3083,0.093129,0.029022,23.898,1.0492,0.10319,0.02215,0.21391,0.23103,0.13669,0.33498,-0.22579,5.1094,0.19068,0.029022,90.362,4.0393,0.13501,0.10319,3.2205,283.58,0.23274,0.032158,0.2059,0.18397,0.032158,61.013,37.115,0.3383,0.63375,24.893,0.069787,0.021748,0.90721,0.76265,0.24757,0.75361,0.75917,-8906.0,0.039994,0.30764,0.96001,0.0073772,15.273,9.8343,86.748,4.2076,10.467,0
0.061022,0.80573,0.11712,1.1501,-220.33,0.0,0.075827,0.24111,1.0964,0.19427,0.079976,0.097161,0.078306,0.075827,3425.3,0.10656,1.2411,0.075827,0.069157,245.9,1.1164,0.059096,0.055654,0.22132,0.19412,0.088186,14.243,1.1431,5.5176,0.67018,0.071853,275.67,1.3241,1.2825,0.063108,1.0964,8.3267,0.21335,0.057557,0.096945,0.38852,0.053898,273.6,27.701,0.08261,0.20357,260.92,0.049065,0.044749,1.114,0.78043,0.75525,1.8962,2.0824,38568.0,0.057557,0.31411,0.93231,0.098212,1.4843,13.177,259.8,1.4049,10.702,0
0.060929,0.66343,0.013085,1.0262,-105.94,0.019397,0.053356,0.50157,1.1365,0.33275,0.053356,0.10687,0.11686,0.053356,1894.4,0.19267,1.5073,0.053356,0.048781,91.279,1.0976,0.12938,0.055705,0.035894,0.33275,0.20409,1.3443,0.026834,5.0622,0.59855,0.048781,189.35,1.9277,0.19501,0.12938,1.0989,1.4548,0.49691,0.11828,0.019234,0.107,0.11828,167.77,76.49,0.22275,0.47834,103.74,0.054909,0.050201,0.77228,0.49927,0.51876,0.68237,1.019,1510.0,0.1201,0.18311,0.8799,0.49334,3.9987,4.7718,166.61,2.1908,2.243,0
0.12011,0.60056,0.16055,1.4948,-22.478,0.18288,0.1517,0.60971,1.132,0.36617,0.1517,0.46753,0.12238,0.1517,1285.5,0.28393,1.6651,0.1517,0.10888,61.846,1.0624,0.16506,0.086204,0.23681,0.36617,0.23133,1.3411,0.31175,4.5339,0.38433,0.10888,96.22,3.7934,0.27485,0.16506,1.399,0.90159,0.64227,0.11847,0.20098,0.10737,0.11847,109.97,48.128,0.50876,0.7672,70.01,0.14624,0.10496,0.80759,0.32446,0.26362,0.71102,1.2472,5488.7,0.11662,0.32802,0.88338,0.75402,5.9018,7.584,84.999,4.2942,2.7055,0
0.088212,0.20816,0.62472,4.1976,51.735,0.10827,0.10718,2.2484,1.0331,0.46802,0.10718,0.54861,0.052515,0.10718,531.25,0.68706,4.8041,0.10718,0.039357,31.685,1.2097,0.092947,0.032391,0.13636,0.46802,0.59592,0.3526,3.4724,4.3616,-0.06219,0.039357,27.052,13.493,0.44652,0.092947,2.7475,45.651,0.48081,0.03413,2.0073,0.053141,0.03413,57.354,25.67,0.37314,2.9876,32.733,0.057114,0.020972,3.9398,0.19537,0.074114,2.6014,2.6725,14364.0,0.032038,0.18848,0.96796,0.027319,11.52,14.219,26.185,13.939,15.137,0
-0.013292,0.57706,0.10479,1.2345,-49.903,0.18995,-0.01131,0.64021,1.0592,0.36944,-0.01131,-0.025309,0.017244,-0.01131,7131.3,0.051183,1.7329,-0.01131,-0.0066029,68.495,0.81769,0.041523,-0.0077606,0.24277,0.36944,0.047746,0.25677,0.23372,4.4701,0.29665,-0.0066029,100.86,3.6189,0.071956,0.041523,1.7255,1.7682,0.49964,0.024243,0.15848,0.23033,0.024243,102.46,33.969,-0.041355,0.5152,72.548,0.0006778,0.00039572,0.95596,0.44686,0.27633,0.82399,1.1144,3093.5,0.055867,-0.03598,0.94413,0.35243,5.3288,10.745,95.226,3.833,3.8202,0
0.0079477,0.72305,-0.39414,0.44034,-233.39,0.011343,0.0091543,0.33977,1.0782,0.24567,0.0091543,0.012999,0.030162,0.0091543,10183.0,0.035843,1.383,0.0091543,0.010654,47.404,1.6103,0.057094,0.0092498,0.013729,0.24567,0.034175,0.71645,-0.57131,4.8601,0.80145,0.010654,322.56,1.1316,0.078963,0.057094,0.86228,10.558,0.26447,0.066448,0.048943,0.32186,0.066448,117.09,69.687,0.071221,0.28188,51.112,0.040332,0.046939,0.42889,0.70425,0.88373,0.3561,0.38335,-28557.0,0.072541,0.032351,0.92746,0.076539,7.6998,5.2377,299.16,1.2201,1.2455,0
0.077966,0.734,-0.041999,0.92325,-28.192,0.1699,0.078597,0.30201,1.05,0.22168,0.078597,0.14363,0.077117,0.078597,2145.5,0.17012,1.3624,0.078597,0.04854,15.582,1.1876,0.099486,0.04815,0.20817,0.22168,0.16926,0.6451,-0.084882,5.9323,0.41979,0.04854,129.51,2.8183,0.13554,0.099486,1.6537,2.3345,0.40848,0.06144,0.11017,0.16556,0.06144,100.29,84.709,1.1279,0.79692,16.361,0.053213,0.032863,0.68828,0.5472,0.35482,0.44802,0.82554,-35940.0,0.047587,0.35171,0.95241,0.84266,23.424,4.3089,123.35,2.9591,3.2725,0
-0.0023823,0.54793,0.034482,1.0829,-53.568,0.35814,-0.0023823,0.78803,1.0111,0.43179,-0.0023823,-0.0057284,0.046851,-0.0023823,3100.1,0.11774,1.825,-0.0023823,-0.0017302,56.758,0.7016,0.064613,-0.0017302,0.35814,0.43179,0.11774,0.47446,0.062736,4.7339,0.31687,-0.0017302,111.46,3.2746,0.11792,0.064613,1.4327,1.789,0.56384,0.046925,0.29979,0.13698,0.046925,86.332,29.574,-0.011126,0.56806,57.388,-0.0022812,-0.0016567,0.82193,0.41588,0.30538,0.78559,1.0258,1868.3,0.010975,-0.0055174,0.98902,0.30582,6.4308,12.342,110.24,3.3109,2.5052,0
-0.036547,0.72574,0.16874,1.9215,-23.79,-0.001733,-0.021197,0.3779,1.2521,0.27426,0.12504,-0.11576,-0.010223,-0.021197,-20696.0,-0.017637,1.3779,-0.021197,-0.01693,61.454,0.9708,0.12504,-0.02919,0.14981,0.25187,-0.038788,0.85503,0.26033,3.6501,0.51856,-0.0033675,59.292,6.156,1.5532,0.12485,1.2521,0.26427,0.80796,0.09972,0.5917,0.1813,0.099864,70.986,9.5317,-0.17337,0.77026,68.261,0.11664,0.093158,0.48481,0.18311,0.16244,0.42314,1.2465,753.82,0.09972,-0.13326,1.0169,1.946,5.9394,38.293,53.38,6.8378,1.9317,0
0.042521,0.44091,0.0041161,1.0157,-35.594,0.010176,0.042521,1.2413,1.0644,0.5473,0.042521,0.16265,0.072532,0.042521,1459.0,0.25017,2.268,0.042521,0.027961,29.652,1.2298,0.087782,0.027961,0.010176,0.5473,0.25017,0.6144,0.0056043,4.794,0.2834,0.027961,66.787,5.4651,0.19909,0.087782,1.5331,0.79118,0.72678,0.057723,0.095895,0.093182,0.057723,57.718,28.065,0.34418,0.54317,31.562,0.020002,0.013153,0.60227,0.26143,0.18298,0.74518,0.98955,256.14,0.060495,0.077692,0.9395,0.32794,12.309,13.005,62.747,5.817,2.0706,0
-0.070488,0.88903,0.02051,1.1506,6.6273,-0.022665,-0.083792,0.10448,0.95134,0.092888,-0.083792,-0.61524,-0.0099816,-0.083792,-45374.0,-0.0080442,1.1248,-0.083792,-0.11695,2.8169,1.0665,-0.023127,-0.098382,-0.018956,0.092888,0.0069195,-0.30708,0.024322,4.8481,1.2188,-0.11695,66.006,5.5298,-0.026013,-0.023127,0.75887,0.20081,0.84573,-0.032278,0.13429,0.54619,-0.032278,70.514,67.697,-12.748,1.11,2.6799,-0.099767,-0.13925,0.17626,0.13619,0.18084,0.11015,1.0029,1445.7,-0.051154,-0.75885,1.0512,8.1048,129.57,5.3917,69.382,5.2607,0.84961,0
-0.0062397,0.57655,0.10845,1.2272,-16.35,0.0,0.004892,0.73446,1.9987,0.42345,0.049101,0.01025,0.036083,0.004892,2918.0,0.12509,1.7345,0.004892,0.0024476,24.789,1.7374,0.048949,-0.0031219,-0.14528,0.41,0.10578,1.1072,0.26178,3.5702,0.27903,0.011529,86.616,4.214,3.4883,-0.012478,1.9987,4.5811,0.52168,-0.0062429,0.16729,0.16542,0.02449,92.381,67.593,-0.045968,0.94282,24.635,-0.018278,-0.0091451,1.0159,0.47726,0.2373,1.0221,1.2592,403.08,-0.0062429,-0.014735,0.99764,0.23196,14.725,5.4,87.157,4.1879,4.8245,0
-0.10533,0.63816,-0.15858,0.71447,-126.33,0.21322,-0.12516,0.53579,1.0581,0.34192,-0.12516,-0.22536,-0.018135,-0.12516,-11193.0,-0.032611,1.567,-0.12516,-0.10907,58.288,0.85505,0.070947,-0.09179,0.27468,0.34192,-0.0015459,0.65416,-0.26289,5.0489,0.53758,-0.10907,186.9,1.9529,0.11117,0.070947,1.1811,2.5792,0.42471,0.061825,0.042156,0.11969,0.061825,118.76,60.473,-0.57479,0.38449,61.673,-0.033399,-0.029105,0.62177,0.55537,0.51207,0.56684,0.70409,-17746.0,0.054885,-0.30806,0.94512,0.24214,6.262,6.0358,176.65,2.0663,1.9024,0
0.0074001,0.63395,0.021783,1.0347,-119.01,-0.047878,0.012617,0.5482,1.027,0.34753,0.012617,0.020083,0.035388,0.012617,5370.5,0.067964,1.5774,0.012617,0.010363,67.567,0.69698,0.016998,0.0060778,-0.043426,0.34753,0.059735,0.14338,0.062239,4.7075,0.52018,0.010363,193.42,1.8871,0.026813,0.016998,1.2642,74.202,0.35325,0.013961,0.28472,0.43909,0.013961,141.24,73.674,0.032833,0.67591,69.391,-0.013471,-0.011064,1.0253,0.62823,0.52991,0.99299,1.0093,1110.8,0.026283,0.021293,0.97372,0.016466,5.402,4.9542,188.33,1.9381,3.4789,0
0.19096,0.67164,-0.061918,0.87344,-58.22,0.17395,0.19096,0.51491,2.0148,0.34584,0.19211,0.39033,0.096338,0.19096,1263.0,0.28899,1.4889,0.19096,0.09478,37.656,1.1036,0.0,0.09478,0.40554,0.31375,0.28899,0.0,-0.10812,4.0585,0.32744,0.2116,106.45,3.4288,2.4975,7.3327e-05,2.0148,1.2279,0.52455,3.6394e-05,0.026426,7.1303,0.0,75.069,37.413,0.9187,0.44856,45.229,-0.0031398,-0.0015584,0.63621,0.48923,0.29165,0.60388,0.91593,-708.47,0.16743,0.55217,0.83443,0.51675,9.693,9.7559,88.629,4.1183,3.5181,0
0.51272,0.18697,0.43644,3.5733,112.44,0.0,0.51272,4.3485,1.456,0.81303,0.51747,3.0231,0.39485,0.51272,118.71,3.0748,5.3485,0.51272,0.35215,39.678,1.257,0.51241,0.35215,1.2354,0.79433,3.0748,107.69,1.1078,4.4103,0.015024,0.35324,65.491,5.5733,5.0556,0.51072,1.456,208.45,0.81518,0.35078,0.98732,0.010847,0.35194,109.95,70.275,3.2395,2.6401,0.35078,0.45024,0.30924,3.2414,0.1696,0.17943,2.0638,2.0692,11226.0,0.35078,0.63062,0.65042,0.0026421,9.1991,5.1939,42.518,8.5846,3.6958,0
0.32303,0.17142,0.39193,3.9485,34.621,0.0,0.39629,4.8336,2.0397,0.82858,0.42494,2.9813,0.22311,0.39629,137.49,2.6548,5.8336,0.39629,0.19428,10.166,0.88621,0.38246,0.15837,1.6832,0.74137,2.2275,13.348,0.82486,3.9046,0.084041,0.19795,29.252,12.478,9.6759,0.38109,2.0397,12.911,0.86483,0.18683,1.3636,0.012949,0.1875,61.484,51.318,5.6864,3.5211,12.501,0.32366,0.15868,3.0618,0.13293,0.080141,1.7438,1.8201,3146.0,0.18683,0.38987,0.80995,0.043753,35.906,7.1125,23.786,15.345,4.2929,0
-0.0055196,0.65933,-0.037369,0.91706,-14.59,0.1677,0.0008293,0.39868,1.0168,0.26286,0.0008293,0.0018406,0.0061914,0.0008293,7783.7,0.046893,1.5167,0.0008293,0.00016607,11.646,0.78566,0.099162,-0.0011053,0.21882,0.26286,0.037264,0.20192,-0.06368,4.8432,0.1156,0.00016607,33.486,10.9,0.1504,0.099162,5.0336,1.2158,0.47164,0.019857,0.18454,0.16771,0.019857,24.123,12.476,-0.03464,0.5634,11.843,0.069073,0.013832,0.62667,0.45055,0.091743,0.44794,0.80373,-2604.5,0.01656,-0.020998,0.98344,0.79426,31.34,29.255,32.931,11.084,8.5098,0
0.054581,0.67196,0.038732,1.0719,-65.125,0.16515,0.071364,0.48125,1.0414,0.32338,0.071364,0.13252,0.070769,0.071364,1899.5,0.19215,1.4882,0.071364,0.039114,68.75,0.75097,0.0926,0.029916,0.2119,0.32338,0.16718,0.52853,0.091617,4.0619,0.366,0.039114,112.19,3.2535,0.13781,0.0926,1.9304,1.7503,0.45684,0.050753,0.010723,0.14693,0.050753,114.32,45.574,0.15883,0.43376,71.594,0.034845,0.019098,0.85904,0.53851,0.30736,0.76493,1.0806,446.67,0.039723,0.16878,0.96028,0.41268,5.3091,8.0089,107.73,3.3881,4.3157,0
-0.27256,1.1569,-0.59517,0.1193,-238.33,-0.32386,-0.27256,-0.20917,0.72708,-0.24198,-0.27256,-0.40332,-0.37207,-0.27256,-1635.4,-0.22319,0.8644,-0.27256,-0.39276,8.0376,0.69972,-0.18991,-0.39276,-0.32386,-0.24198,-0.22319,-1.9897,-0.64736,4.577,1.645,-0.39276,258.44,1.4123,-0.16416,-0.18991,0.7669,0.13582,0.2391,-0.27366,0.040278,-0.21666,-0.27366,28.088,20.05,-17.836,0.096687,5.844,-0.20427,-0.29435,0.06969,0.67579,0.70805,-0.2632,0.26007,-22471.0,-0.37536,1.1264,1.3754,-1.9881,45.412,18.204,355.45,1.0269,0.75481,0
-0.20097,0.76549,-0.12074,0.81023,-30.692,0.00084793,-0.24663,0.30635,2.5452,0.23451,-0.014288,-0.38763,-0.026258,-0.24663,-4180.7,-0.087307,1.3064,-0.24663,-0.096901,12.372,0.95462,-0.088166,-0.078958,0.29545,-0.20012,-0.027648,-0.37946,-0.24921,5.5314,0.26801,-0.09142,88.953,4.1033,3.4106,-0.065538,2.5452,3.927,0.34382,-0.02575,0.13136,0.27846,-0.03464,61.943,49.571,-2.3294,0.67464,12.062,-0.26797,-0.10528,0.67345,0.63626,0.24371,0.48404,0.70965,-41046.0,-0.02575,-0.85696,1.0942,0.46611,29.502,7.3632,91.243,4.0003,5.2535,0
-0.095422,0.85098,-0.059883,0.88509,-27.875,0.0,-0.10398,0.17512,1.534,0.14902,-0.032769,-0.19953,-0.00055343,-0.10398,-365870.0,-0.00099763,1.1751,-0.10398,-0.067786,12.383,1.0843,-0.043486,-0.062205,0.042589,-0.095422,0.0090636,-0.61063,-0.11115,5.39,0.51329,-0.054084,122.74,2.9738,1.8212,-0.015776,1.534,1.4204,0.43713,-0.010284,0.12219,0.47555,-0.028348,94.601,82.219,-1.8336,0.78523,12.257,-0.14662,-0.095581,0.54204,0.52114,0.33627,0.27662,0.81139,-14698.0,-0.010284,-0.64031,1.067,1.9333,29.477,4.4394,124.0,2.9435,2.8474,0
-0.40732,2.4487,-1.413,0.32177,-243.6,-2.7196,-0.40732,-0.59162,2.0168,-1.4487,-0.2617,-0.19551,-0.17419,-0.40732,-2544.1,-0.14347,0.40838,-0.40732,-0.20196,20.2,1.0517,-0.27663,-0.20196,-1.9111,-3.1269,-0.14347,-1.8996,-4.2868,4.8321,1.1502,-0.13793,329.31,1.1084,0.94303,-0.29236,2.0168,2.0732,-1.1792,-0.14496,0.061905,-0.36998,-0.13716,97.983,77.782,-3.6493,0.26819,17.643,-0.33264,-0.16493,0.27377,2.0834,0.90223,-4.3949,-3.5773,-95986.0,-0.14496,0.28117,1.1981,-0.18604,18.069,4.6926,377.05,0.96803,6.1185,0
-0.12192,0.92897,0.13712,1.4141,15.289,0.015219,-0.14047,0.07646,1.667,0.071029,-0.092448,-0.42426,-0.028025,-0.14047,-7258.1,-0.050289,1.0765,-0.14047,-0.08427,12.744,0.84849,-0.097794,-0.073137,0.18524,-0.1067,-0.030312,-2.0363,0.25786,5.9263,0.47266,-0.069068,68.833,5.3027,1.89,-0.088786,1.667,0.86059,0.54747,-0.053262,0.4512,-7.671,-0.058666,69.812,57.068,-2.0947,1.2384,12.099,-0.19155,-0.11491,0.50403,0.3311,0.18858,0.13357,1.0295,115730.0,-0.053262,-1.7164,1.0823,6.7077,28.641,6.3959,72.499,5.0345,3.1347,0
0.041872,0.72048,0.25023,1.5298,-79.683,0.067908,0.05321,0.38438,1.047,0.27693,0.05321,0.11266,0.049669,0.05321,3884.6,0.093961,1.388,0.05321,0.03904,143.15,1.1465,0.06798,0.030722,0.079198,0.27693,0.078224,0.5222,0.90188,4.9181,0.52355,0.03904,132.43,2.7562,0.094354,0.06798,1.429,0.75764,0.52509,0.049877,0.015928,0.28723,0.049877,191.48,48.335,0.078334,0.39806,149.87,0.053494,0.039248,1.0029,0.47232,0.36282,0.99814,1.8925,20722.0,0.044875,0.1512,0.95513,0.89608,2.5498,7.5515,126.49,2.8857,4.9124,0
-0.030733,0.29532,0.50567,2.7215,20.146,0.10523,-0.035521,2.2818,0.99236,0.67386,-0.035521,-0.12093,0.011337,-0.035521,2540.0,0.1437,3.3862,-0.035521,-0.0094893,29.001,0.94284,-0.020366,-0.0082102,0.13602,0.67386,0.15991,-0.053992,2.5208,4.1786,0.076828,-0.0094893,28.422,12.842,-0.068963,-0.020366,3.788,315.82,0.67544,-0.0054407,0.031522,0.16858,-0.0054407,77.045,48.045,-0.10333,1.709,28.779,-0.098324,-0.026267,2.7069,0.29373,0.07787,3.3592,3.3671,7628.9,-0.0076943,-0.045607,1.0077,0.0023588,12.586,7.5971,28.641,12.744,18.66,0
-0.11839,1.033,-0.28048,0.5424,-90.13,-0.13392,-0.12044,-0.055723,0.991,-0.057561,-0.12044,-0.1965,-0.030401,-0.12044,-7771.1,-0.046969,0.96808,-0.12044,-0.075466,21.594,1.3539,-0.0035783,-0.074184,-0.24889,-0.057561,-0.044988,-0.02222,-0.42017,5.1712,0.63872,-0.075466,138.92,2.6274,-0.0034641,-0.0035783,1.6346,0.5667,0.36248,-0.0022421,0.039009,0.49692,-0.0022421,70.566,48.972,-1.2539,0.38835,21.4,-0.075499,-0.047307,0.32184,0.61293,0.3806,-0.086227,0.543,-41597.0,-0.0090858,2.0568,1.0091,-7.2973,16.903,7.4532,140.18,2.6037,2.3907,0
-0.070878,0.4437,0.044836,1.3976,10.912,-0.0025067,-0.070878,0.82511,0.92306,0.3661,-0.070878,-0.62847,-0.072174,-0.070878,-4426.9,-0.082451,2.2538,-0.070878,-0.13983,14.475,0.8279,-0.013879,-0.13983,-0.016621,0.3661,-0.082451,-0.25275,0.053225,6.3956,0.87221,-0.13983,74.962,4.8691,-0.031281,-0.013879,0.55701,0.41554,0.69702,-0.027382,0.095062,0.71453,-0.027382,105.78,91.301,-3.5259,1.2193,13.362,-0.048174,-0.095041,0.35523,0.11278,0.20538,0.4346,0.82744,111490.0,-0.083351,-0.1936,1.0834,0.9039,25.216,3.9977,81.211,4.4945,0.60172,0
-0.085942,1.0127,-0.051296,0.62218,-161.61,-0.075107,-0.11046,-0.023622,1.1107,-0.023922,-0.11046,-0.81362,-0.40443,-0.11046,-5315.6,-0.068666,0.98745,-0.11046,-0.64244,7.583,1.2711,0.015418,-0.49983,-0.0973,-0.023922,-0.044453,0.99599,-0.056028,5.332,5.6326,-0.64244,320.11,1.1402,0.015225,0.015418,0.17972,0.09225,0.85302,0.089672,0.29815,0.59093,0.089672,93.385,85.802,-24.059,0.59587,8.4225,-0.025506,-0.14834,0.08341,0.13577,0.87702,-0.026129,0.93173,-11018.0,0.099675,3.5926,0.90032,-36.658,48.134,4.254,288.2,1.2665,0.18781,0
0.0245,0.50243,0.046792,1.1247,-46.239,0.16004,0.032081,0.93767,1.0308,0.47112,0.032081,0.085527,0.08404,0.032081,1551.8,0.2352,1.9903,0.032081,0.022815,54.74,1.1094,0.073238,0.017423,0.1991,0.47112,0.22011,0.53685,0.08094,5.4845,0.33801,0.022815,100.36,3.6369,0.14577,0.073238,1.4419,1.6571,0.59845,0.052083,0.072508,0.10367,0.052083,102.45,47.711,0.11617,0.56253,56.424,-0.012855,-0.009142,0.8397,0.3751,0.27496,0.81493,1.0352,14277.0,0.029844,0.052004,0.97016,0.27028,6.6679,7.6503,97.364,3.7488,2.4324,0
